title,authors,Image,description
The European Roots of Canadian Identity,,https://livrescanadabooks.com/images/feed/9781551117058.jpg,"Author/Illustrator/Editor: Philip Resnick (CA)

What makes Canada a different kind of society from the United States? In this book-length essay, Philip Resnick argues that, in more ways than one, Canada has been profoundly marked by its European origins. This is most apparent where the European historical underpinnings both of English-speaking and French-speaking Canada are concerned, but it is no less true when one examines Canada’s multiple national identities, robust social programs, increasingly secular values and multilateral outlook on international affairs today. As the war in Iraq brought home, and the 2004 federal election reinforced, Canada is a more European-type society than is our neighbour to the south.

This does not come without its own complexities or problems. On the contrary, there are significant parallels between the ambiguous versions of national identity that one finds in Canada and what one finds on the European continent. There are parallels, too, between the elements of self-doubt that characterize Canadians overall when they think about their country and those of Europeans caught up in their own, often fractious, attempts to forge a more integrated Europe. The author argues that Canada needs Europe as an effective counter-weight to the influence of the United States. He further argues that, at a deeper existential level, Canadians need relevant European references to better understand what makes them the kind of North Americans that they are.

Publisher
University of Toronto Press
Date	ISBN	BISAC Code	Thema	Rights available
04/01/2005	9781551117058			
Language	Format	Size	Price	Pages
English	Paperback / softback	5.5 in x 8.5 in	C$22.95	128"
The Girl and the Game,,https://livrescanadabooks.com/images/feed/9781551112688.jpg,"A History of Women's Sport in Canada

Author/Illustrator/Editor: M. Ann Hall (CA)

The Girl and the Game traces the history of women’s organized sport in Canada from its early, informal roots in the late nineteenth century through the formation of amateur and professional teams to today’s tendency to market women athletes, especially Olympians, as both athletic and sexual. When women actively participate in the symbols, practices, and institutions of sport, what they do is often not considered ""real"" sport, nor in some cases are they viewed as ""real"" women. What follows from this notion of sport as a site of cultural struggle is that the history of women in sport is also a history of cultural resistance.

Publisher
University of Toronto Press
Date	ISBN	BISAC Code	Thema	Rights available
06/01/2002	9781551112688	SPORTS & RECREATION / History		
Language	Format	Size	Price	Pages
English	Paperback / softback	6 in x 8 in	C$29.95	288"
The Girl from God’s Country,,https://livrescanadabooks.com/images/feed/9780802085429.jpg,"Nell Shipman and the Silent Cinema

Author/Illustrator/Editor: Kay Armatage (CA)

In The Girl from God’s Country, Kay Armatage reintroduces film studies scholars to Nell Shipman, a pioneer in both Canadian and American film, and one of proportionately numerous women from Hollywood‘s silent era who wrote, directed, produced, and acted in motion pictures. Born and raised in British Columbia, Shipman became a contract actress for Vitagraph Studios, starring in God’s Country and the Woman (1915) and Back to God’s Country (1919), among other films. These action-packed adventure melodramas, in which the heroine is called upon to rescue her husband and defeat the villain, were immensely successful. Later, Shipman started up her own production company to make films centred on her screen persona, ‘the girl from God’s country.’ By the mid 1920s, however, the formation of the large Hollywood studios and vertical integration closed down the independents, Shipman among them. Nevertheless, she continued writing until her death in 1970.Through the use of social history, feminist film theory, and biography, Armatage creates a portrait of a woman film pioneer. Using Shipman‘s working life as a window to the profession, Armatage explores the position of women in modernism, the developing film industry, and cinematic practice of the 1920s. The Girl from God’s Country also contextualizes Shipman‘s work within the development of Hollywood as a locus of artistic production and in relation to women filmmakers from Europe, Australia, Russia and the United States. Armatage brings Shipman back to life in this important book.

Publisher
University of Toronto Press
Date	ISBN	BISAC Code	Thema	Rights available
06/15/2003	9780802085429	PERFORMING ARTS / Film & Video / History & Criticism		
Language	Format	Size	Price	Pages
English	Paperback / softback	6.03 in x 9.02 in	C$39.95	384"
The Hotel,,https://livrescanadabooks.com/images/feed/9781442610941.jpg,"Occupied Space

Author/Illustrator/Editor: Robert A. Davidson

The Hotel: Occupied Space explores the hotel as both symbol and space through the concept of “occupancy.” By examining the various ways in which the hotel is manifested in art, photography, and film, this book offers a timely critique of a crucial modern space. To learn more about this publisher, click here: http://bit.ly/2C3QxA6

Publisher
University of Toronto Press
Date	ISBN	BISAC Code	Thema	Rights available
01-2018	9781442610941			World rights available
Language	Format	Size	Price	Pages
English	Paperback	6 x 9	C$27.95	224"
The Impact of 9/11 on Canada - U.S. Trade,,https://livrescanadabooks.com/images/feed/9780802097866.jpg,"Author/Illustrator/Editor: Steven Globerman, Paul Storer

The events of 9/11 and subsequent border entry security initiatives have led to increased costs and transportation delays that have the potential to impact Canada-U.S. trade. Researchers have identified increased border crossing times for importers and exporters transporting goods between the two countries, but there has been little effort made to identify the quantitative importance of these developments in terms of their effect on bilateral trade flows. In this study, Steven Globerman and Paul Storer fill this gap in the existing research through statistical analysis of trade flows since 9/11.Among the questions undertaken in this book are whether trade flows are lower in the post-9/11 period than they should be, and whether ‘special’ factors apart from 9/11 might have influenced flow in major bilateral sectors. Globerman and Storer show that U.S. exports to Canada decreased significantly in the aftermath of 9/11, though such exports recovered by 2004. In contrast, while U.S. imports from Canada also suffered a significant post-9/11 decrease, a shortfall between actual and expected imports from Canada persisted through 2005. In other words, by mid-2005, Canadian exports to the U.S. had not regained their ‘normal level.’ These and other conclusions are crucial to understanding the impact that increased border security has had on the economic relationship between Canada and the United States.

Publisher
University of Toronto Press
Date	ISBN	BISAC Code	Thema	Rights available
03/29/2008	9780802097866	BUSINESS & ECONOMICS / International / General		
Language	Format	Size	Price	Pages
English	Hardback	6.25 in x 9.28 in	C$43.00	176"
The Innovation Navigator,,https://livrescanadabooks.com/images/feed/9781487501112.jpg,"Transforming Your Organization in the Era of Digital Design and Collaborative Culture

Author/Illustrator/Editor: Tucker J. Marion and Sebastian K. Fixson

The Innovation Navigator explores four innovation archetypes or modes—”specialist,” “venture,” “community,” and “network”—which feature prominently in the expanding innovation landscape. The book guides the reader in exploring and exploiting these different modes of innovation, providing key insights into the inherent opportunities and challenges of the modes from a number of vantage points. To learn more about this publisher, click here: http://bit.ly/2C3QxA6

Publisher
University of Toronto Press
Date	ISBN	BISAC Code	Thema	Rights available
01-2018	9781487501112			World rights available
Language	Format	Size	Price	Pages
English	Hardback	6 x 9	C$32.95	208"
The L.M. Montgomery Reader,,https://livrescanadabooks.com/images/feed/9781442644922.jpg,"Volume Two: A Critical Heritage

Editor: Benjamin Lefebvre

Following on the heels of the first volume of The L.M. Montgomery Reader, this second volume narrates the development of L.M. Montgomery’s (1874–1942) critical reputation in the seventy years since her death. Edited by leading Montgomery scholar Benjamin Lefebvre, it traces milestones and turning points such as adaptations for stage and screen, posthumous publications, and the development of Montgomery Studies as a scholarly field. Lefebvre’s introduction also considers Montgomery’s publishing history in Canada, the United States, and the United Kingdom at a time when her work remained in print not because it was considered part of a university canon of literature, but simply due to the continued interest of readers. The twenty samples of Montgomery scholarship included in this volume broach topics such as gender and genre, narrative strategies in fiction and life writing, translation, and Montgomery’s archival papers. They reflect shifts in Montgomery's critical reputation decade by decade: the 1960s, when a milestone chapter on Montgomery coincided with a second wave of texts seeking to create a canon of Canadian literature; the 1970s, in the midst of a sustained reassessment of popular fiction and of literature by women; the 1980s, when the publication of Montgomery’s life writing, which coincided with the broadcast of critically acclaimed television productions adapted from her fiction, radically altered how readers perceived her and her work; the 1990s, when a conference series on Montgomery began to generate a sustained amount of scholarship; and the opening years of the twenty-first century, when the field of Montgomery Studies became both international and interdisciplinary. This is the first book to consider the posthumous life of one of Canada's most enduringly popular authors.

Publisher
University of Toronto Press
Date	ISBN	BISAC Code	Thema	Rights available
2014	9781442644922			
Language	Format	Size	Price	Pages
English	Hardback	6 x 9	C$55.00	464"
The L.M. Montgomery Reader,,https://livrescanadabooks.com/images/feed/9781442644915.jpg,"Volume One: A Life in Print

Editor: Benjamin Lefebvre

The L.M. Montgomery Reader assembles significant rediscovered primary material on one of Canada’s most enduringly popular authors throughout her high-profile career and after her death. Each of its three volumes gathers pieces published all over the world to set the stage for a much-needed reassessment of Montgomery’s literary reputation. Much of the material is freshly unearthed from archives and digital collections and has never before been published in book form. The selections appearing in this first volume focus on Montgomery’s role as a public celebrity and author of the resoundingly successful Anne of Green Gables (1908). They give a strong impression of her as a writer and cultural critic as she discusses a range of topics with wit, wisdom, and humour, including the natural landscape of Prince Edward Island, her wide readership, anxieties about modernity, and the continued relevance of “old ideals.” These essays and interviews, joined by a number of additional pieces that discuss her work’s literary and cultural value in relation to an emerging canon of Canadian literature, make up nearly one hundred selections in all. Each volume is accompanied by an extensive introduction and detailed commentary by leading Montgomery scholar Benjamin Lefebvre that trace the interplay between the author and the critic, as well as between the private and the public Montgomery. This volume – and the Reader as a whole – adds tremendously to our understanding and appreciation of Montgomery’s legacy as a Canadian author and as a literary celebrity both during and beyond her lifetime.

Publisher
University of Toronto Press
Date	ISBN	BISAC Code	Thema	Rights available
2013	9781442644915			
Language	Format	Size	Price	Pages
English	Hardback	6 x 9	C$55.00	464"
The Lamb and the Tiger,,https://livrescanadabooks.com/images/feed/9781487522636.jpg,"From Peacekeepers to Peacewarriors in Canada

Author/Illustrator/Editor: Stanley R. Barrett

Structured around an anti-war perspective, The Lamb and the Tiger critically examines the ageless genetic and more recent cultural (civilizational) explanations of war, concluding with a close look at the impact of war and right-wing politics on women and Indigenous peoples. The Lamb and the Tiger encourages Canadians to think about what kind of military and what kind of country they really want.

Publisher
University of Toronto Press
Date	ISBN	BISAC Code	Thema	Rights available
2018	9781487522636	SOC002000, POL000000		
Language	Format	Size	Price	Pages
English	Paperback	6 x 9	C$C$24.95	200"
The Making of the Mosaic,,https://livrescanadabooks.com/images/feed/9780802095367.jpg,"A History of Canadian Immigration Policy

Author/Illustrator/Editor: Ninette Kelley (CA), M. Trebilcock (CA)

Immigration policy is a subject of intense political and public debate. In this second edition of the widely recognized and authoritative work The Making of the Mosaic, Ninette Kelley and Michael Trebilcock have thoroughly revised and updated their examination of the ideas, interests, institutions, and rhetoric that have shaped Canada's immigration history.Beginning their study in the pre-Confederation period, the authors interpret major episodes in the evolution of Canadian immigration policy, including the massive deportations of the First World War and Depression eras as well as the Japanese-Canadian internship camps during World War Two. New chapters provide perspective on immigration in a post-9/11 world, where security concerns and a demand for temporary foreign workers play a defining role in immigration policy reform. A comprehensive and important work, The Making of the Mosaic clarifies the attitudes underlying each phase and juncture of immigration history, providing vital perspective on the central issues of immigration policy that continue to confront us today.

Publisher
University of Toronto Press
Date	ISBN	BISAC Code	Thema	Rights available
10/02/2010	9780802095367	HISTORY / Canada / Post-Confederation (1867-)		
Language	Format	Size	Price	Pages
English	Paperback / softback	6.05 in x 9.03 in	C$41.95	672"
The Montreal Canadiens,,https://livrescanadabooks.com/images/feed/9781442626331.jpg,"Rethinking a Legend

Editor: Marie-PieRivest, Nicolas Moreau, Audrey Laurin-Lamothe, and Howard Scott

One of the most famous and certainly most successful professional hockey teams of all time, the Montreal Canadiens are practically a national institution in Québec society. More than any other team, the Habs play an important role in the identity, economy, and culture of their home town and province. The essays in The Montreal Canadiens: Rethinking a Legend offer a panoramic view of this influence. Featuring a wide range of writing on Le Grand Club and its social significance, the book offers a fresh and fascinating perspective on one of Canada’s greatest sports teams.

Publisher
University of Toronto Press
Date	ISBN	BISAC Code	Thema	Rights available
2015	9781442626331			
Language	Format	Size	Price	Pages
English	Paperback / softback	6 x 9	C$21.95	144"
The Natural History of Canadian Mammals,,https://livrescanadabooks.com/images/feed/9781442644830.jpg,"Author/Illustrator/Editor: Donna Naughton (CA), Canadian Museum of Nature (CA)

A Northern Pocket Gopher can dig an amazing half a metre of tunnel through compacted clay soil in just 15 minutes. North American Beavers, along with humans, are the only mammals whose impact on their environment is so massive that it can be clearly seen with the naked eye from outer space. And there really are Narwhals – the single-tusked mammals that likely inspired the unicorn legend – living in the waters surrounding Greenland.Learning about any of these mammals on their own brings out fascinating traits and stories. But when considered alongside the entire mammal population of Canada – from the tiny Olive-Backed Pocket Mouse to the enormous Killer Whale, and the Arctic-dwelling Polar Bear to the more southerly Red Bat – a spectacular portrait emerges of the diversity and beauty of Canada’s animal life.The Natural History of Canadian Mammals is a beautifully illustrated, up-to-date guide to all 215 known species of mammals in Canada. It features brand-new, full-colour images of each species, as well as stunning photographs from Canadian Geographic magazine’s national photography competitions depicting the animals in their natural environments. Along with being a visual treat, this book is jam-packed with information accessible to readers at all levels. Detailed descriptions are provided of each mammal’s appearance, habitat, and behavior, while colour maps show their full distribution across Canada, North America, and globally. The book also includes practical guides on tracking and identification for readers who would like to learn how to spot mammals in the wild. Among its most special features is a series of colour plates with vignettes of the Canadian representatives of each group, sized relative to one another for easy comparison and linked to the full species accounts later in the book.Comprehensive and immensely valuable, The Natural History of Canadian Mammals will become a treasured companion for scientific researchers, animal lovers, and all those wishing to gain a greater appreciation of Canada’s natural wonders. The Canadian Museum of Nature, Canada’s national natural history museum, continues to author these wonderful books in its goal to inspire a greater understanding of the natural environment.

Publisher
University of Toronto Press
Date	ISBN	BISAC Code	Thema	Rights available
10/09/2012	9781442644830	NATURE / Animals / Mammals		
Language	Format	Size	Price	Pages
English	Hardback	8.84 in x 11.15 in	C$69.95	824"
The Order of Canada,,https://livrescanadabooks.com/images/feed/9780802039408.jpg,"Its Origins, History, and Developments

Author/Illustrator/Editor: McCreery, Christopher

In 1966, a project to create a national honour for Canadians was begun. The first recipients of the Order of Canada were announced a year later, and in the nearly forty years since, the Order has become a symbol familiar to, and respected by, people from across the country.The spirit that motivates the Order of Canada - celebration, inclusion, and democracy - was born of the memories of Canada’s earlier experience with honours. From initial distrust and misunderstanding to the awakening of a national identity, the development of the Order reflects the relationship Canadians have with their country, their government, their culture, and their heroes. The Order itself is a product of national identity, politics, and history, reflected by the significance of its recipients’ accomplishments. Indeed, the Order’s history is as fascinating as the more than 4000 Canadians who have received it.This first book-length history of the Order of Canada - and first major work on Canadian honours - by Christopher McCreery is a celebration of the Order and a close examination of its unique design and various early incarnations. McCreery provides both a history of the Order’s beginnings and a more general overview of trends in Canadian honours. Extensively illustrated with never-before-published photographs, The Order of Canada: Its Origins, History, and Developments pays tribute to the individuals who felt the need for a system of recognition for Canadians.

Publisher
University of Toronto Press
Date	ISBN	BISAC Code	Thema	Rights available
20051015	9780802039408	HIS006020		
Language	Format	Size	Price	Pages
English		7.24 x 10.3	C$84	350"
The Politics of Taxation in Canada,,https://livrescanadabooks.com/images/feed/9781551113005.jpg,"Author/Illustrator/Editor: Geoffrey Hale (CA)

Finalist for the 2002 Donner Prize

The balancing of government budgets after years of chronic deficits has reopened public debates over tax levels, the size of government and proposals for tax reform. The Politics of Taxation in Canada explains the factors that have shaped the evolution of Canada’s tax system since the 1960s and the issues that are likely to challenge governments in coming years. It outlines the nature and objectives of Canada’s tax system, the organizational and institutional structures that define and control it, and the political processes that enable politicians to manage policy changes—subject to competing pressures from voters and organized interest groups.

Political scientist Geoffrey Hale describes the major elements of Canada’s tax system as parts of an ""economic constitution"" that affects the daily lives of Canadians as much as the political constitution that defines the powers and limits of governments and the rights of citizens. The principles of Canada’s tax system reflect a loose and evolving political consensus on social and economic priorities. Hale suggests that to be politically and economically workable, proposals for major tax changes ""must begin with the tax system as it is, not as we might wish it to be in the best of all possible worlds.""

Publisher
University of Toronto Press
Date	ISBN	BISAC Code	Thema	Rights available
11/01/2001	9781551113005	BUSINESS & ECONOMICS / Taxation / General		
Language	Format	Size	Price	Pages
English	Paperback / softback	6 in x 9 in	C$42.95	416"
The Real Worlds of Canadian Politics,,https://livrescanadabooks.com/images/feed/9781551115184.jpg,"Cases in Process and Policy, fourth edition

Author/Illustrator/Editor: Leslie Pal (CA), Robert M. Campbell (CA), Michael Howlett (CA)

Fifteen years ago the first edition of The Real Worlds of Canadian Politics was published to wide acclaim in university classrooms across the country. Its case study approach to Canadian politics and public policy was a unique contribution, and its enormous popularity resulted in two more editions in the following five years. In all three editions, interesting and compelling contemporary cases presented policy issues in a deliberately dramatic narrative style, emphasizing the passions, personalities, and unpredictability of Canadian politics. Real Worlds was a widely read companion volume to more traditional textbooks, illustrating the ""real worlds"" of Canadian politics while offering students opportunities for discussion and debate.

This new edition of The Real Worlds of Canadian Politics renews this tradition and the case study approach established by the earlier editions. It zeroes in on five key areas of policy activity at the federal level during the late stages of the Chrétien government and the beginning of the Paul Martin era. The volume considers the political and policy implications of deregulation in two vital industries — airlines and banking — whose claims that ""bigger is better"" in the globalized environment defied the general political desire for increased competition. And the hard politics of trade that have dogged governments since the Free Trade Agreement was signed is covered in a case study of the controversial Canada-US softwood lumber dispute. Highly charged and emotional issues that defy easy or traditional solutions are also addressed, such as those affecting First Nations and women. Case studies examine the real worlds of First Nations land claims as illustrated in one of the most dramatic accomplishments to date — the Nisga’a settlement — and the explosive issue of gun control after the Montreal massacre.

The fourth edition of The Real Worlds of Canadian Politics is a collaborative enterprise, combining an editorial team and a superb research group comprising Karen Lochead, Andrea Migone, and Russell Williams of Simon Fraser University, and Samuel Bottomley of Carleton University.

Publisher
University of Toronto Press
Date	ISBN	BISAC Code	Thema	Rights available
03/01/2004	9781551115184	POLITICAL SCIENCE / Political Process / General		
Language	Format	Size	Price	Pages
English	Paperback / softback	6 in x 9 in	C$29.95	349"
The Riddle of Human Rights,,https://livrescanadabooks.com/images/feed/9781551930398.jpg,"Author/Illustrator/Editor: Gary Teeple (CA)

Published Under the Garamond Imprint

Available in the US through Prometheus Books. 

Demands for ""human rights"" and resistance to their violation are rarely out of the news. Yet their definition is far from a settled matter, their legal status is quite varied, their uses and defence widely inconsistent between jurisdictions, and respect for them is blatantly limited. If it is held that all humans are abstractly equal in the possession of these rights, there is little agreement on anything else about them. The ""human rights"" of the United Nations? Charter and Universal Declaration contain a host of inconsis­tencies and a mixture of truths and untruths that contradict the assumptions of universality and timelessness.

Gary Teeple makes the case that ""human rights"" are peculiar to an historically given mode of production; they comprise the public declaration of the principles of the prevailing property relations. In that they are proclaimed absolute and universal is no different than similar declarations and beliefs about the nature of principles arising in different social formations. Although the tenets underlying ""human rights"" are distinct from pre-capitalist rights in several ways, there is one very significant distinguishing characteristic: implicit within them are goals that are qualitatively different from any relations yet realized in existing social formations.

Publisher
University of Toronto Press
Date	ISBN	BISAC Code	Thema	Rights available
05/01/2004	9781551930398	POLITICAL SCIENCE / Political Freedom & Security / Civil Rights		
Language	Format	Size	Price	Pages
English	Paperback / softback	6 in x 9 in	C$29.95	274"
The Sleeping Giant Awakens,,https://livrescanadabooks.com/images/feed/9781487522698.jpg,"Genocide, Indian Residential Schools, and the Challenge of Conciliation

Author/Illustrator/Editor: David B. MacDonald

Confronting the truths of Canada’s Indian residential school system has been likened to waking a sleeping giant. In The Sleeping Giant Awakens, David B. MacDonald uses genocide as an analytical tool to better understand Canada’s past and present relationships between settlers and Indigenous peoples. Based on archival research, extensive interviews with residential school survivors, and officials at the Truth and Reconciliation Commission of Canada, among others, The Sleeping Giant Awakens offers a unique and timely perspective on the prospects for conciliation after genocide.

Publisher
University of Toronto Press
Date	ISBN	BISAC Code	Thema	Rights available
2019	9781487522698	HIS028000, POL035010, SOC021000		
Language	Format	Size	Price	Pages
English	Paperback	6 x 9	C$C$24.95	256"
The Slow Professor,,https://livrescanadabooks.com/images/feed/9781487521851.jpg,"Challenging the Culture of Speed in the Academy

Author/Illustrator/Editor: Maggie Berg and Barbara K. Seeber

If there is one sector that should be cultivating deep thought in itself and others, it is academia. Yet the corporatization of the university demands increased speed and efficiency from faculty regardless of the consequences. The Slow Professor discusses how adopting principles of the Slow movement in academic life can counter this erosion of humanistic education.

Publisher
University of Toronto Press
Date	ISBN	BISAC Code	Thema	Rights available
05-2017	9781487521851	EDU015000,EDU029000,PHI000000,SOC026000		World rights available
Language	Format	Size	Price	Pages
English	Paperback	8 ½ x 5 ½	C$19.95	136"
The Talent Revolution,,https://livrescanadabooks.com/images/feed/9781487500825.jpg,"Longevity and the Future of Work

Author/Illustrator/Editor: Lisa Taylor and Fern Lebo

The definitive guide to maximizing workforce value, The Talent Revolution exposes work-life longevity as the most influential driver transforming today’s workplace—a competitive edge for organizations smart enough to capitalize on it. Through case studies, metrics, strategies and tactics, this innovative book explores the impact of workforce demographics on the future of work and provides new, actionable strategies for turning an aging workforce into a competitive advantage.

Publisher
University of Toronto Press
Date	ISBN	BISAC Code	Thema	Rights available
2019	9781487500825	BUS030000, BUS041000, BUS063000		World rights available
Language	Format	Size	Price	Pages
English		6 x 9 in.	C$C$32.95	232"
The Workers’ Festival,,https://livrescanadabooks.com/images/feed/9780802038470.jpg,"A History of Labour Day in Canada

Author/Illustrator/Editor: Heron, Craig

For most Canadians today, Labour Day is the last gasp of summer fun: the final long weekend before returning to the everyday routine of work or school. But over its century-long history, there was much more to the September holiday than just having a day off.In The Workers’ Festival, Craig Heron and Steve Penfold examine the complicated history of Labour Day from its origins as a spectacle of skilled workers in the 1880s through its declaration as a national statutory holiday in 1894 to its reinvention through the twentieth century. The holiday’s inventors hoped to blend labour solidarity, community celebration, and increased leisure time by organizing parades, picnics, speeches, and other forms of respectable leisure. As the holiday has evolved, so too have the rituals, with trade unionists embracing new forms of parading, negotiating, and bargaining, and other social groups re-shaping it and making it their own. Heron and Penfold also examine how Labour Day’s monopoly as the workers’ holiday has been challenged since its founding, with alternative festivals arising such as May Day and International Women’s Day.The Workers’ Festival ranges widely into many key themes of labour history - union politics and rivalries, radical movements, religion (Catholic and Protestant), race and gender, and consumerism/leisure - as well as cultural history - public celebration/urban procession, urban space and communication, and popular culture. From St. John’s to Victoria, the authors follow the century-long development of the holiday in all its varied forms.

Publisher
University of Toronto Press
Date	ISBN	BISAC Code	Thema	Rights available
20050827	9780802038470	HIS006020		
Language	Format	Size	Price	Pages
English		7.44 x 9.02	C$96	340"
The World Won’t Wait,,https://livrescanadabooks.com/images/feed/9781442626973.jpg,"Why Canada Needs to Rethink its International Policies

Editor: Roland Paris and Taylor Owen

“The World Won’t Wait is the clearest and most comprehensive collection of progressive thinking on Canadian international policy available today.” – Adam Chapnick, Royal Military College of Canada

The need for an ambitious and forward-looking Canadian international strategy has never been greater. The worldwide changes that jeopardize Canadian security and prosperity are profound, ranging from the globalization of commerce, crime, and political extremism to the impact of climate change on the economy and environment. In The World Won’t Wait, some of Canada’s brightest thinkers respond; their essays offer fresh and provocative responses to today’s challenges and opportunities.

Publisher
University of Toronto Press
Date	ISBN	BISAC Code	Thema	Rights available
2015	9781442626973			
Language	Format	Size	Price	Pages
English	Paperback / softback	6 x 9	C$22.95	240"
Transforming Provincial Politics,,https://livrescanadabooks.com/images/feed/9781442611795.jpg,"The Political Economy of Canada's Provinces and Territories in the Neoliberal Era

Editor: Bryan M. Evans and Charles W. Smith

Transforming Provincial Politics is the first province-by-province analysis of politics and political economy in more than a decade, and the first to directly examine the turn to neoliberal policies at the provincial and territorial level. Featuring chapters written by experts in the politics of each province and territory, Transforming Provincial Politics examines how neoliberal policies have affected politics in each jurisdiction. A comprehensive and accessible analysis of the issues involved, this collection will be welcomed by scholars, instructors, and anyone interested in the state of provincial politics today.

Publisher
University of Toronto Press
Date	ISBN	BISAC Code	Thema	Rights available
2015	9781442611795			
Language	Format	Size	Price	Pages
English	Paperback / softback	9 x 10	C$36.95	456"
Truth and Indignation,,https://livrescanadabooks.com/images/feed/9781442606302.jpg,"Canada's Truth and Reconciliation Commission on Indian Residential Schools

Author/Illustrator/Editor: Niezen, Ronald

Truth and Indignation offers the first close and critical assessment of a Truth and Reconciliation Commission as it is unfolding. Niezen uses interviews with survivors and oblate priests and nuns, as well as testimonies, texts, and visual materials produced by the Commission to raise important questions: What makes Canada’s TRC different from others around the world? What kinds of narratives are emerging and what does that mean for reconciliation, transitional justice, and conceptions of traumatic memory? What happens to the ultimate goal of reconciliation when a large part of the testimony—that of nuns, priests, and government officials—is scarcely evident in the Commission’s proceedings? Thoughtful, provocative, and uncompromising in the need to tell the “truth” as he sees it, Niezen offers an important contribution to our understanding of TRC processes in general, and the Canadian experience in particular.

Publisher
University of Toronto Press
Date	ISBN	BISAC Code	Thema	Rights available
20131022	9781442606302	SOC021000		
Language	Format	Size	Price	Pages
English	Paperback / softback	6.05 x 9	C$24.95	192"
Understanding American Politics,,https://livrescanadabooks.com/images/feed/9780802096715.jpg,"Author/Illustrator/Editor: Stephen Brooks (CA)

Too often the politics of the United States is taught in a way that ignores the rest of the world. Understanding American Politics takes a different approach than most standard introductory textbooks by situating the United States in a comparative context. The text weaves its analysis around the concept of American exceptionalism—not American superiority, but American difference—a concept that is at least as old as Tocqueville’s monumental study of American democracy. Brooks believes that it is only when we take seriously the values that make America exceptional that we can truly understand politics and governance in the United States. Offering up-to-date coverage of the institutions and processes of American politics (including the 2008 election), Brooks helps students consider how the rest of the world might view and appreciate Americans, their political systems, and their values.

Publisher
University of Toronto Press
Date	ISBN	BISAC Code	Thema	Rights available
01/15/2009	9780802096715	POLITICAL SCIENCE / Government / General		
Language	Format	Size	Price	Pages
English	Paperback / softback	7.08 in x 9.1 in	C$57.95	407"
Uneasy Partnership,,https://livrescanadabooks.com/images/feed/9781551115047.jpg,"The Politics of Business and Government in Canada

Author/Illustrator/Editor: Geoffrey Hale (CA)

Uneasy Partnership unravels the mutually dependent relationship between business and government in Canada. Governments depend on business investment for economic growth vital to the prosperity of their citizens, the generation of tax revenues, and enough public satisfaction to win them periodic re-election. Businesses depend on governments for more-or-less stable sets of rules that are necessary for success. They often look to governments for protection against threats to their well-being and for assistance in competing with other businesses.

Geoffrey Hale begins examining this relationship by considering the influence of political, economic, and societal ideas on the government’s place in the economy along with the history of Canadian economic development. He continues by examining the effects of political and economic structures on the workings of the economy and on relations between business and governments. Finally, Hale discusses the interaction of the political marketplace—including organized business interests and individual businesses—with the policy process, including the influence of interest group politics on public opinion, the role of the courts and tribunals on law and policy, and political parties.

Publisher
University of Toronto Press
Date	ISBN	BISAC Code	Thema	Rights available
09/01/2006	9781551115047			
Language	Format	Size	Price	Pages
English	Paperback / softback	6 in x 9 in	C$49.95	560"
VIVA M·A·C,,https://livrescanadabooks.com/images/feed/9781487520281.jpg,"AIDS, Fashion, and the Philanthropic Practices of M·A·C Cosmetics

Author/Illustrator/Editor: Andrea Benoit

The first cultural history of the iconic brand M·A·C Cosmetics, VIVA M·A·C charts the evolution of M·A·C’s revolutionary corporate philanthropy around HIV/AIDS awareness. Drawing upon exclusive interviews with M·A·C co-founder Frank Toskan, key journalists, and fashion insiders, Andrea Benoit tells the fascinating story of how M·A·C’s unique style of corporate social responsibility emerged from specific cultural practices, rather than being part of a strategic marketing plan.

Publisher
University of Toronto Press
Date	ISBN	BISAC Code	Thema	Rights available
2019	9781487520281			
Language	Format	Size	Price	Pages
English	Paperback	6 x 9	C$C$29.95	304"
War Crimes and the Culture of Peace,,https://livrescanadabooks.com/images/feed/9780802084958.jpg,"Author/Illustrator/Editor: Louise Arbour (CA)

In 1996, Louise Arbour was appointed by the Security Council of the United Nations as Chief Prosecutor for the International Criminal Tribunals for the former Yugoslavia and Rwanda. Reflecting on these experiences, she argues in War Crimes and the Culture of Peace that the level of public awareness and understanding of the significance of these events is minimal in part as a result of the way in which international criminal law is practiced. Justice Arbour contends that previous efforts to unite concepts of international law and criminal law in the practice of these tribunals are evolving, and suggests that the ties between personal criminal accountability and peace should be central to the decisions made in the future concerning procedural models for the permanent International War Crimes Tribunals. As a result, the public might better understand the context and causes of such crime, and the notion of crime as a breach of the peace would be made central to these trials.Justice Arbour delivered War Crimes and the Culture of Peace as the fifth annual Senator Keith Davey Lecture at Victoria University at the University of Toronto in January 2001.

Publisher
University of Toronto Press
Date	ISBN	BISAC Code	Thema	Rights available
08/17/2002	9780802084958	LAW / International		
Language	Format	Size	Price	Pages
English	Paperback / softback	4.95 in x 7.5 in	C$15.95	64"
